x-axis,1,2
second,Volt,Volt
+68.8000E-06,+1.8437500000E+00,-31.2500000E-03
+69.0000E-06,+1.8125000000E+00,-62.5000000E-03
+69.2000E-06,+1.8437500000E+00,-62.5000000E-03
+69.4000E-06,+1.8437500000E+00,-31.2500000E-03
+69.6000E-06,+1.8437500000E+00,-31.2500000E-03
+69.8000E-06,+1.8750000000E+00,-31.2500000E-03
+70.0000E-06,+1.8750000000E+00,-62.5000000E-03
+70.2000E-06,+1.8437500000E+00,-31.2500000E-03
+70.4000E-06,+1.8125000000E+00,-62.5000000E-03
+70.6000E-06,+1.8437500000E+00,-31.2500000E-03
+70.8000E-06,+1.8437500000E+00,-31.2500000E-03
+71.0000E-06,+1.8125000000E+00,-31.2500000E-03
+71.2000E-06,+1.8437500000E+00,-62.5000000E-03
+71.4000E-06,+1.8437500000E+00,-62.5000000E-03
+71.6000E-06,-187.5000000E-03,-62.5000000E-03
+71.8000E-06,-156.2500000E-03,-0.0E+00
+72.0000E-06,-187.5000000E-03,-31.2500000E-03
+72.2000E-06,-125.0000000E-03,-31.2500000E-03
+72.4000E-06,-156.2500000E-03,-62.5000000E-03
+72.6000E-06,-156.2500000E-03,-62.5000000E-03
+72.8000E-06,-156.2500000E-03,-31.2500000E-03
+73.0000E-06,-156.2500000E-03,-31.2500000E-03
+73.2000E-06,-187.5000000E-03,-31.2500000E-03
+73.4000E-06,-187.5000000E-03,-31.2500000E-03
+73.6000E-06,-156.2500000E-03,-0.0E+00
+73.8000E-06,-156.2500000E-03,-62.5000000E-03
+74.0000E-06,-156.2500000E-03,-31.2500000E-03
+74.2000E-06,-156.2500000E-03,-0.0E+00
+74.4000E-06,-156.2500000E-03,-31.2500000E-03
+74.6000E-06,-156.2500000E-03,-31.2500000E-03
+74.8000E-06,-125.0000000E-03,-31.2500000E-03
+75.0000E-06,-125.0000000E-03,-31.2500000E-03
+75.2000E-06,-156.2500000E-03,-31.2500000E-03
+75.4000E-06,-156.2500000E-03,-0.0E+00
+75.6000E-06,-156.2500000E-03,-31.2500000E-03
+75.8000E-06,-156.2500000E-03,-31.2500000E-03
+76.0000E-06,-125.0000000E-03,-31.2500000E-03
+76.2000E-06,-156.2500000E-03,-31.2500000E-03
+76.4000E-06,-156.2500000E-03,+0.0E+00
+76.6000E-06,-156.2500000E-03,-0.0E+00
+76.8000E-06,-156.2500000E-03,-31.2500000E-03
+77.0000E-06,-156.2500000E-03,-31.2500000E-03
+77.2000E-06,-156.2500000E-03,-31.2500000E-03
+77.4000E-06,-156.2500000E-03,-31.2500000E-03
+77.6000E-06,-156.2500000E-03,-31.2500000E-03
+77.8000E-06,-125.0000000E-03,-0.0E+00
+78.0000E-06,-156.2500000E-03,-31.2500000E-03
+78.2000E-06,-156.2500000E-03,-31.2500000E-03
+78.4000E-06,-125.0000000E-03,-31.2500000E-03
+78.6000E-06,-125.0000000E-03,+0.0E+00
+78.8000E-06,-156.2500000E-03,+0.0E+00
+79.0000E-06,-156.2500000E-03,-0.0E+00
+79.2000E-06,-125.0000000E-03,-31.2500000E-03
+79.4000E-06,-156.2500000E-03,-62.5000000E-03
+79.6000E-06,-125.0000000E-03,+1.9375000000E+00
+79.8000E-06,-125.0000000E-03,+1.8750000000E+00
+80.0000E-06,-125.0000000E-03,+1.8437500000E+00
+80.2000E-06,-156.2500000E-03,+1.8437500000E+00
+80.4000E-06,-125.0000000E-03,+1.8437500000E+00
+80.6000E-06,-125.0000000E-03,+1.8125000000E+00
+80.8000E-06,-125.0000000E-03,+1.8125000000E+00
+81.0000E-06,-156.2500000E-03,+1.8437500000E+00
+81.2000E-06,-125.0000000E-03,+1.8125000000E+00
+81.4000E-06,-156.2500000E-03,+1.8125000000E+00
+81.6000E-06,+1.8750000000E+00,+1.8750000000E+00
+81.8000E-06,+1.8750000000E+00,+1.8125000000E+00
+82.0000E-06,+1.8750000000E+00,+1.8125000000E+00
+82.2000E-06,+1.8437500000E+00,+1.8437500000E+00
+82.4000E-06,+1.8125000000E+00,+1.8125000000E+00
+82.6000E-06,+1.8125000000E+00,+1.8125000000E+00
+82.8000E-06,+1.8750000000E+00,+1.8125000000E+00
+83.0000E-06,+1.8750000000E+00,+1.8125000000E+00
+83.2000E-06,+1.8125000000E+00,+1.8437500000E+00
+83.4000E-06,+1.8125000000E+00,+1.8437500000E+00
+83.6000E-06,+1.8437500000E+00,+1.8125000000E+00
+83.8000E-06,+1.8750000000E+00,+1.8125000000E+00
+84.0000E-06,+1.8125000000E+00,+1.8125000000E+00
+84.2000E-06,+1.8750000000E+00,+1.8125000000E+00
+84.4000E-06,+1.8750000000E+00,+1.8437500000E+00
+84.6000E-06,+1.8750000000E+00,+1.8437500000E+00
+84.8000E-06,+1.8437500000E+00,+1.8437500000E+00
+85.0000E-06,+1.8437500000E+00,+1.8125000000E+00
+85.2000E-06,+1.8750000000E+00,+1.8125000000E+00
+85.4000E-06,+1.8750000000E+00,+1.8125000000E+00
